Ticker,Beta,ATR,SMA20,SMA50,SMA200,52W High,52W Low,RSI,Price,from Open,Gap
ANTM,1.04,9.1,0.015300000000000001,0.10529999999999999,0.1917,-0.0669,0.7762,59.4,353.76,-0.0171,0.0027
AOS,1.05,1.68,0.0298,0.09949999999999999,0.2401,-0.0322,0.9292,61.62,67.87,0.0025,0.0013
AOSL,2.69,2.6,0.0294,0.018799999999999997,0.6426999999999999,-0.1977,4.75,52.73,34.5,0.029500000000000002,0.0248
AOUT,,1.54,0.094,0.18600000000000003,0.48450000000000004,-0.1313,1.1303,63.5,26.07,0.0499,-0.0147
APAM,1.89,1.8,0.034300000000000004,0.0368,0.20980000000000001,-0.043899999999999995,1.8695,55.57,52.52,-0.0053,0.0121
APEI,0.61,1.8,0.07339999999999999,0.1609,0.1815,-0.1168,0.7651,60.07,36.29,0.0097,0.0087
APH,1.27,1.65,0.046799999999999994,0.0382,0.1365,-0.0297,0.9878,59.73,67.05,0.0062,0.0102
APPS,2.51,9.35,0.0504,0.0646,0.917,-0.1978,21.1752,52.96,82.27,-0.025,0.05
AR,4.92,0.71,0.0973,0.2249,1.1401999999999999,0.016399999999999998,15.454500000000001,61.04,10.86,0.0462,0.0176
ARCB,1.85,3.28,0.0325,0.19920000000000002,0.7529,-0.04,3.5248000000000004,60.65,71.99,0.0216,0.0014000000000000002
ARCC,,0.35,0.0161,0.039599999999999996,0.19829999999999998,-0.0171,1.1306,59.29,18.93,0.0123,-0.0005
ARD,1.25,1.12,-0.0209,0.1411,0.4818,-0.0693,1.4566,55.1,25.5,0.0034999999999999996,0.0
ARE,0.72,3.41,0.0278,0.0187,0.0206,-0.055999999999999994,0.332,57.66,169.72,0.0288,0.0040999999999999995
ARES,1.09,1.64,0.0683,0.1276,0.2893,0.006,1.0239,68.45,57.68,0.0241,0.0052
ARW,1.57,3.34,0.056299999999999996,0.0775,0.2842,-0.0034000000000000002,1.2894999999999999,62.82,112.14,0.004699999999999999,0.0072
ASML,1.07,23.58,0.14,0.1309,0.43689999999999996,0.015600000000000001,1.6299000000000001,64.41,637.1,0.0279,0.004
ASO,,1.86,0.1531,0.1887,0.4525,0.0371,1.41,67.68,29.04,0.0724,0.0033
ATCO,1.15,0.55,-0.009399999999999999,0.0654,0.3759,-0.0533,1.34,53.37,14.04,0.0226,0.0059
ATCX,,0.64,0.0178,0.0487,0.215,-0.1107,1.0283,53.16,10.04,-0.032799999999999996,0.0167
ATGE,1.31,1.37,0.0049,0.0072,0.2109,-0.0855,0.7487999999999999,51.66,40.1,0.009300000000000001,0.0048
ATH,1.64,1.81,0.0177,0.0917,0.2904,-0.07690000000000001,1.4336000000000002,59.13,51.13,0.0125,0.002
ATLC,1.04,2.65,0.0364,0.06849999999999999,0.7293999999999999,-0.10529999999999999,3.0879000000000003,55.82,30.42,-0.0111,0.014199999999999999
ATR,0.65,2.5,0.0258,0.042300000000000004,0.1494,-0.0139,0.541,60.34,143.87,0.0132,0.0023
ATVI,0.64,2.51,0.0395,0.0076,0.1267,-0.086,0.6745,56.62,95.54,0.017,0.0101
AVGO,1.0,17.93,0.0341,0.019799999999999998,0.2202,-0.0388,1.1665999999999999,53.59,475.95,0.008199999999999999,0.0181
AVNT,1.65,1.98,-0.0068000000000000005,0.0703,0.38549999999999995,-0.0768,1.8074000000000001,52.76,47.95,0.0046,0.0097
AVNW,2.18,6.33,0.2364,0.36450000000000005,1.3594,0.0073,8.951,67.42,77.12,0.0501,0.0338
AVTR,,0.89,0.0471,0.0207,0.1945,-0.051500000000000004,1.5586000000000002,57.59,29.45,0.0072,0.010700000000000001
AVY,0.98,4.83,0.0412,0.08539999999999999,0.3207,0.006999999999999999,1.016,63.11,188.07,0.0245,-0.0004
AX,1.77,1.9,-0.0356,0.033,0.4686,-0.1264,2.2461,48.81,47.49,0.006999999999999999,0.0032
AXTI,2.43,1.0,0.0161,0.0102,0.5163,-0.2229,3.4600999999999997,51.34,12.31,0.028399999999999998,0.026600000000000002
AZO,0.92,33.94,0.0815,0.1463,0.19399999999999998,-0.0189,0.8737999999999999,72.68,1418.84,0.0078000000000000005,0.0026
BBDC,,0.21,0.019,0.0593,0.18420000000000003,-0.013600000000000001,0.6656,62.6,10.16,0.015,0.003
BBY,1.57,3.79,0.0302,0.0281,0.0788,-0.0731,1.2386,54.03,115.76,-0.0016,0.0098
BC,1.87,4.21,-0.0092,0.0393,0.30329999999999996,-0.1014,2.7841000000000005,51.9,96.91,0.0034000000000000002,0.0127
BCC,2.02,2.66,0.0582,0.1444,0.355,-0.011000000000000001,2.0335,61.85,61.26,0.0141,0.0097
BCOV,0.95,1.22,-0.0078000000000000005,0.0379,0.4888,-0.1572,2.3266,51.0,21.29,0.0406,0.0169
BCPC,0.59,3.06,-0.0043,0.0461,0.1782,-0.0463,0.5846,53.72,126.37,0.0009,0.0068000000000000005
BEN,1.27,0.98,0.049100000000000005,0.0913,0.2902,-0.0128,1.0228,60.28,30.16,0.011699999999999999,0.0070999999999999995
BERY,1.33,1.41,0.0265,0.0799,0.179,-0.026600000000000002,0.9351999999999999,62.64,61.56,-0.0006,0.0033
BFST,,1.09,0.042699999999999995,0.0967,0.3586,-0.0105,1.4609999999999999,59.66,24.61,0.0349,-0.0063
BG,0.67,2.3,0.0217,0.0644,0.38520000000000004,-0.0259,1.4541,58.13,80.2,0.0064,0.0053
BGCP,1.96,0.26,0.1264,0.1653,0.4794,-0.0195,1.4347999999999999,68.86,5.04,0.041299999999999996,0.0021
BGFV,2.93,1.24,0.095,0.1321,0.8481000000000001,-0.0726,24.3538,59.61,16.48,0.0358,0.0134
BGNE,0.91,17.72,0.057300000000000004,0.0096,0.247,-0.12,1.7996,55.03,342.28,-0.0212,0.0046
BIP,0.78,1.12,0.031,0.0329,0.1324,-0.0075,0.6059,60.62,54.36,0.0115,0.0092
BKE,1.18,1.78,-0.0163,0.013999999999999999,0.5177,-0.087,2.5666,49.5,39.36,-0.008100000000000001,0.0102
BLD,1.54,9.61,0.0593,0.04,0.2482,-0.050199999999999995,2.6147000000000005,56.8,213.59,0.0108,0.009000000000000001
BLDR,2.45,2.11,0.046900000000000004,0.0992,0.3861,-0.0078000000000000005,3.4794,58.93,47.37,0.013000000000000001,0.0084
BLK,1.16,17.22,0.056799999999999996,0.0635,0.1868,-0.0269,0.9079999999999999,65.67,766.83,0.009300000000000001,0.0077
BOX,1.3,1.2,0.09269999999999999,0.2112,0.2942,-0.09369999999999999,0.853,66.35,23.99,0.0296,0.0148
BR,0.88,3.32,0.0547,0.0588,0.09789999999999999,-0.0217,0.7198,63.16,154.92,0.0087,0.0032
BRKS,1.96,6.24,0.10890000000000001,0.1002,0.4523,-0.0124,2.4569,58.13,90.64,0.08470000000000001,0.023399999999999997
BRO,0.65,0.82,0.0102,0.0179,0.027999999999999997,-0.045899999999999996,0.3995,54.52,46.52,0.0155,0.0022
BRP,,1.35,0.0365,0.041299999999999996,0.10710000000000001,-0.16390000000000002,2.3605,56.99,28.06,0.02,0.0095
BSRR,1.27,1.22,-0.016,0.0646,0.2615,-0.0892,0.8034,52.54,26.79,0.0068000000000000005,-0.0070999999999999995
BWA,1.58,1.71,-0.028399999999999998,0.022799999999999997,0.1518,-0.0849,1.1891,49.95,46.3,-0.0067,0.0054
BWB,,0.63,-0.015300000000000001,0.0659,0.36719999999999997,-0.11560000000000001,0.9914000000000001,54.54,16.14,0.0037,-0.0043
BWXT,1.01,1.59,0.0579,0.11599999999999999,0.1564,0.0009,0.4301,70.05,66.87,0.0083,0.0058
BX,1.3,1.84,0.0369,0.0689,0.2545,-0.0139,0.9157,62.77,75.19,-0.0040999999999999995,0.013000000000000001
BXC,1.8,2.64,0.0535,0.0168,0.5752,-0.1354,10.2278,54.31,40.42,0.0161,0.0151
CACI,1.07,6.21,0.0388,0.0408,0.08779999999999999,-0.0665,0.3073,59.95,248.6,0.0024,0.0054
CAI,1.58,2.75,0.011200000000000002,0.11359999999999999,0.5540999999999999,-0.0928,2.5656,54.92,45.55,0.0024,-0.0018
CAMT,1.66,1.95,0.1441,0.19399999999999998,0.6685,0.013500000000000002,3.3066000000000004,64.76,32.94,0.0527,0.04650000000000001
CAPL,2.13,0.59,0.0149,0.025099999999999997,0.1664,-0.0321,1.3988999999999998,53.88,18.93,0.0048,0.013999999999999999
CARA,1.28,0.97,0.1197,0.1161,0.3148,-0.037599999999999995,0.8216,68.39,21.75,-0.0096,0.0115
CATC,0.51,2.96,0.0134,0.0623,0.2803,-0.0323,0.9027,58.87,84.1,0.0036,-0.0062
CBD,0.95,0.31,0.15869999999999998,0.2379,0.4539,-0.071,1.1297,65.17,5.63,-0.036000000000000004,0.0034000000000000002
CBOE,,3.16,-0.009300000000000001,0.030899999999999997,0.0975,-0.0584,0.2992,52.09,100.86,0.0166,0.0053
CCAP,,0.54,-0.0241,0.0271,0.21059999999999998,-0.0688,1.0642,47.98,17.05,0.0059,-0.0134
CCK,1.15,2.39,0.0338,0.0454,0.1702,-0.0154,0.9506,60.82,100.38,0.024399999999999998,0.0098
CCNE,1.03,0.92,-0.0124,0.0377,0.26280000000000003,-0.08,0.8642,51.39,24.7,0.0086,-0.0049
CCS,1.93,3.28,0.0438,0.1094,0.4299,-0.0308,4.817200000000001,57.87,63.0,0.033,0.0111
CDMO,2.28,1.36,0.1082,0.1047,0.7857,-0.1333,3.8557,60.48,19.18,0.0441,0.0077
CDNS,1.04,5.48,0.1036,0.056100000000000004,0.2066,-0.0509,1.2488,61.93,141.49,0.0219,0.010700000000000001
CDW,1.11,4.48,0.0641,0.10710000000000001,0.29969999999999997,0.0028000000000000004,0.9753000000000001,67.0,169.44,0.0108,0.0113
CDXS,1.29,1.86,0.1605,0.038,0.4302,-0.1779,1.5497999999999998,58.63,24.3,0.049699999999999994,0.011399999999999999
CE,1.23,4.28,0.030699999999999998,0.10189999999999999,0.2832,-0.024,1.2832,61.25,151.89,0.0118,0.0021
CENT,0.59,2.02,0.0678,0.16570000000000001,0.35850000000000004,-0.1025,1.1063,66.65,56.46,-0.0155,-0.011399999999999999
CENTA,,1.75,0.08,0.17170000000000002,0.3525,-0.0659,1.0784,69.56,51.44,-0.0040999999999999995,-0.0046
CET,,0.49,0.0273,0.0621,0.23149999999999998,0.0069,0.6181,72.84,38.18,0.0063,0.0008
CF,1.29,1.94,-0.0339,0.0075,0.2705,-0.10400000000000001,0.9918,47.8,45.91,0.0039000000000000003,0.0077
CG,1.37,0.87,0.0253,0.0501,0.2492,-0.0111,0.9836,59.83,37.39,0.0092,0.0079
CGNX,1.67,2.77,0.0559,0.0149,0.17980000000000002,-0.172,1.1602,56.94,84.31,0.006,0.009899999999999999
CHCT,0.45,1.3,0.034300000000000004,0.0344,0.0368,-0.0647,0.6938,59.67,48.03,0.0383,0.003
CHX,,1.44,-0.0547,0.0886,0.6456999999999999,-0.15710000000000002,3.1086,49.94,21.57,-0.0051,-0.0023
CI,0.9,5.53,0.0063,0.0789,0.22469999999999998,-0.0282,0.5225,59.89,241.83,-0.0021,0.0025
CINF,0.65,2.75,-0.013300000000000001,0.0711,0.25429999999999997,-0.044500000000000005,1.2605,53.38,104.14,0.0121,-0.0019
CIXX,,0.34,0.0053,0.044800000000000006,0.0705,-0.056600000000000004,0.9573,54.2,14.68,0.0173,-0.0028000000000000004
CLAR,0.87,0.68,0.024399999999999998,0.0259,0.20440000000000003,-0.1009,1.1491,56.69,17.65,0.0292,0.0059
CLF,2.19,1.32,0.2061,0.20920000000000002,0.8591,-0.0452,4.8848,63.96,19.42,-0.036699999999999997,0.0025
CMBM,,4.39,0.0507,0.1436,1.0146,-0.0999,12.5798,55.62,48.48,0.013999999999999999,0.0233
CMC,1.29,1.44,0.0529,0.2139,0.4032,-0.050300000000000004,1.2449,62.93,30.8,0.012199999999999999,-0.013300000000000001
CNA,0.82,1.06,0.0085,0.0654,0.2909,-0.0394,0.8509,56.68,45.81,0.0262,0.0002
CNHI,1.77,0.41,0.0194,0.0703,0.5077,-0.0187,1.9886000000000001,57.92,15.72,0.0038,0.0013
CNOB,1.38,1.16,-0.0178,0.0642,0.4007,-0.0935,1.3681999999999999,52.9,25.6,0.013500000000000002,-0.0036
CNTY,3.08,0.76,0.1329,0.29710000000000003,0.7877,-0.1566,4.4135,64.62,11.26,0.0817,0.013600000000000001
CODI,1.79,0.74,-0.013300000000000001,0.024300000000000002,0.2089,-0.053399999999999996,0.8558,50.26,23.42,0.0187,-0.0069
COHU,1.85,2.99,0.10400000000000001,0.0431,0.603,-0.113,3.2125,58.56,46.0,0.0735,0.0241
COKE,1.1,8.16,-0.0066,0.044000000000000004,0.11960000000000001,-0.0702,0.5018,51.76,289.17,0.0048,-0.0034999999999999996
COO,0.82,8.45,0.0086,0.0092,0.13470000000000001,-0.0409,0.46009999999999995,53.25,385.49,0.005,-0.0013
COOP,1.69,1.73,-0.0053,0.08380000000000001,0.44270000000000004,-0.08460000000000001,7.051,54.18,34.7,-0.0026,0.0009
CPE,3.45,3.43,0.0897,0.5132,1.9347999999999999,-0.0381,9.4359,63.24,40.7,0.0401,0.015
CPRT,1.01,3.13,0.0462,0.011699999999999999,0.049400000000000006,-0.1401,0.8308,57.01,112.61,0.0263,0.0102
CRAI,1.52,2.94,0.081,0.215,0.5567,-0.0049,1.4463,68.9,75.1,0.004,0.0021
CRL,1.12,8.7,0.0388,0.0481,0.2412,-0.0317,1.5268000000000002,58.27,294.17,0.0074,0.0075
CRMT,1.46,6.8,-0.0216,0.0805,0.3857,-0.087,2.412,52.3,150.64,-0.021,0.0098
CROX,1.81,4.45,0.0158,0.0288,0.42710000000000004,-0.07919999999999999,4.888999999999999,52.41,79.56,-0.019,0.008100000000000001
CRUS,0.97,3.22,0.11289999999999999,0.0277,0.1859,-0.1515,0.5843,62.35,87.61,0.0196,0.0134
CSGP,0.89,27.34,0.0604,0.0044,0.0285,-0.0959,0.6559999999999999,58.45,861.38,0.0384,0.009300000000000001
CSSE,1.63,2.39,0.1073,0.0556,0.6551,-0.151,4.1463,58.3,27.97,0.1306,0.028300000000000002
CSTR,1.14,0.73,0.0233,0.0932,0.3829,-0.0774,1.0715999999999999,56.79,17.65,0.0268,-0.0034999999999999996
CSV,0.81,1.07,0.013500000000000002,0.0318,0.3356,-0.054400000000000004,1.6691,56.81,36.14,0.024700000000000003,0.0023
CSWC,1.27,0.53,0.023,0.0756,0.3696,-0.0105,1.6206,63.6,22.41,0.0054,0.0059
CSWI,0.81,3.85,0.0276,0.0633,0.3967,-0.0194,1.3958000000000002,59.6,136.32,0.0096,0.0001
CTO,0.76,1.91,-0.004699999999999999,0.0694,0.3419,-0.0678,0.9948,54.81,53.04,0.010700000000000001,0.009000000000000001
CTRN,1.73,6.18,-0.0069,0.1283,1.1073,-0.1493,11.556700000000001,53.25,84.13,0.0034999999999999996,0.0007000000000000001
CTT,1.37,0.33,-0.0026,0.0101,0.095,-0.0866,0.74,50.97,10.44,0.0146,0.0108
CTVA,,1.26,0.0066,0.0472,0.3196,-0.0359,1.1423,53.92,46.74,-0.0043,0.0069
CUBI,1.56,1.32,0.0383,0.1685,0.9247,-0.03,3.2799,62.24,32.02,0.0152,-0.0088
CVCO,1.19,8.76,0.0398,0.0885,0.19579999999999997,-0.002,1.1515,59.05,232.41,0.030600000000000002,-0.0004
CVGI,3.63,0.64,-0.0325,0.024399999999999998,0.4794,-0.1387,6.814500000000001,47.62,9.69,0.0040999999999999995,0.0
CVLT,0.71,2.28,0.0187,0.0172,0.3332,-0.0859,0.9209999999999999,54.09,66.12,0.0155,0.0095
CWH,3.36,2.6,-0.024900000000000002,0.0015,0.1736,-0.1628,8.3559,49.68,36.92,0.0014000000000000002,0.013500000000000002
CWT,0.08,1.19,0.038,0.013000000000000001,0.122,-0.0709,0.36469999999999997,59.77,56.21,-0.0051,0.0028000000000000004
CZNC,0.41,0.91,0.0055000000000000005,0.0913,0.23920000000000002,-0.0452,0.5992000000000001,56.04,23.86,0.0072,-0.0038
CZR,3.24,5.18,-0.0296,0.042300000000000004,0.4355,-0.1625,8.2936,50.64,88.94,0.0045000000000000005,0.0125
DAC,1.86,4.37,0.063,0.2887,1.9513999999999998,-0.1157,14.8292,58.86,50.97,0.028900000000000002,-0.0014000000000000002
DAN,2.65,1.2,-0.013999999999999999,0.0552,0.43200000000000005,-0.1056,2.78,51.83,24.57,0.0053,0.0045000000000000005
DAR,1.08,3.37,-0.0042,0.0533,0.5502,-0.0785,3.3278,53.73,73.4,-0.014199999999999999,0.012
DBX,,1.02,0.049,0.1217,0.2588,-0.0332,0.5814,61.93,27.39,0.0175,0.0098
DCOM,1.15,1.3,-0.0424,0.030899999999999997,0.3054,-0.1003,0.8201,47.53,30.05,0.006,-0.009000000000000001
DE,1.07,9.52,0.0175,0.1074,0.4892,-0.051699999999999996,2.1576,60.44,372.12,-0.009300000000000001,0.004
DFIN,2.15,1.44,0.0344,0.2014,0.8406,-0.04,6.0461,61.91,29.03,0.0375,0.0054
DGX,1.02,2.87,0.0461,0.052300000000000006,0.0746,-0.0391,0.7726999999999999,65.62,129.44,0.0018,0.0068000000000000005
DHI,1.63,3.29,0.08779999999999999,0.13140000000000002,0.2625,0.0,1.9183000000000001,65.57,91.05,0.0111,0.0104
DIOD,1.12,4.18,0.0147,0.0391,0.2968,-0.09230000000000001,1.1965000000000001,52.86,82.62,0.0169,0.0177
DISH,2.08,1.26,0.0151,0.0998,0.1332,-0.0622,1.0365,57.9,36.8,0.0155,0.0011
DKNG,,4.75,-0.0473,0.014499999999999999,0.3081,-0.15460000000000002,4.5302999999999995,47.68,62.88,0.014199999999999999,0.0109
DLB,0.97,2.4,0.0352,0.0658,0.2608,0.0046,1.0246,64.42,102.0,0.022799999999999997,0.0102
DLTH,0.8,1.15,0.042199999999999994,0.1162,0.3353,-0.0981,3.9813,55.75,15.99,-0.0676,0.0124
DLTR,0.86,2.95,0.059500000000000004,0.0867,0.159,-0.0113,0.6940999999999999,67.41,115.93,0.011699999999999999,0.0011
DMS,,1.01,0.0479,0.043,0.3212,-0.1663,1.0142,52.54,12.73,0.0192,0.0204
DOOO,,3.7,0.1059,0.1704,0.49560000000000004,-0.0079,5.6333,69.73,87.36,-0.008100000000000001,0.0132
DORM,0.82,3.84,-0.0174,0.0269,0.15960000000000002,-0.0842,1.3288,50.64,103.61,0.0088,0.0007000000000000001
DRE,0.5,0.88,0.0463,0.052199999999999996,0.105,-0.013600000000000001,0.4929,63.87,42.86,0.0147,0.0074
DSGX,1.09,1.77,0.0161,0.008199999999999999,0.0814,-0.0451,0.9242,54.72,61.9,0.0154,0.0008
DVAX,1.25,0.78,0.0084,0.0843,0.46270000000000006,-0.21780000000000002,2.3668,52.02,9.73,-0.0172,0.0070999999999999995
EBAY,1.2,2.06,0.0924,0.0735,0.1606,-0.0268,1.23,64.3,63.11,0.0279,0.0026
EBTC,0.45,1.08,0.0045000000000000005,0.09939999999999999,0.3104,-0.0381,0.7017,59.43,32.8,0.0089,-0.0003
ECHO,1.16,1.43,0.0174,0.0828,0.1674,-0.0803,1.2212,56.77,31.83,0.0137,-0.0003
ECOM,0.89,1.42,0.068,0.0587,0.3689,-0.1551,2.5435,57.6,24.45,0.0213,0.0166
EFSC,1.41,1.76,0.0169,0.1464,0.4384,-0.04650000000000001,1.2848,60.43,49.58,0.011000000000000001,-0.008100000000000001
EFX,1.33,4.34,0.0455,0.0415,0.0779,-0.0705,0.7283,62.57,182.61,0.0074,0.0008
EGLE,1.47,2.55,-0.0335,0.1966,0.7318000000000001,-0.1304,3.0011,53.71,35.57,-0.0106,-0.004699999999999999
EGOV,0.3,0.22,-0.001,0.04190000000000001,0.3433,-0.040999999999999995,0.762,59.69,33.9,0.0,-0.0009
EGP,0.7,3.46,0.044199999999999996,0.0458,0.0964,-0.0356,0.6351,61.15,147.8,0.025,0.0064
ELF,2.06,1.07,-0.009899999999999999,0.0684,0.2501,-0.0787,2.3590999999999998,52.48,26.94,0.0052,-0.0011
ENR,1.21,1.42,0.032799999999999996,0.0508,0.0802,-0.0906,0.8164,58.24,48.37,0.019799999999999998,-0.0006
ENSG,1.04,3.74,0.0525,0.0886,0.4175,-0.049800000000000004,2.2677,59.89,93.75,-0.0068000000000000005,0.0059
ENTG,1.29,5.53,0.1591,0.1642,0.4277,0.053399999999999996,1.9623,66.73,120.09,0.0604,0.013000000000000001
EPAM,1.35,14.21,0.0817,0.07690000000000001,0.2212,-0.0174,1.5184,62.84,399.99,-0.0040999999999999995,0.0125
EQH,,1.0,0.0388,0.1281,0.3874,-0.0202,1.6261,64.48,33.01,0.012,0.0
EQT,1.29,1.09,0.0279,0.0682,0.2396,-0.0688,1.9441,54.47,18.96,0.0139,0.006500000000000001
ERII,1.21,1.0,0.0579,0.17190000000000003,0.6881,-0.0553,1.8724,60.79,19.13,0.0352,0.0076
ESGR,0.69,8.02,-0.0323,0.0729,0.2805,-0.08349999999999999,1.0279,51.07,246.65,0.0016,-0.0019
ESI,1.63,0.73,-0.026099999999999998,0.0262,0.3312,-0.1051,1.4848,49.81,18.81,0.0184,0.0098
ESNT,1.28,1.8,0.0582,0.0625,0.1423,-0.058600000000000006,1.2311,59.6,46.63,-0.0226,0.0046
ESTA,,4.94,0.0882,0.0866,1.0222,-0.1406,4.8965,58.66,66.1,0.0489,0.0078000000000000005
EVH,2.41,1.13,0.0302,0.0625,0.4608,-0.07519999999999999,3.7737,55.98,20.67,0.0103,0.0129
EVR,1.72,5.22,0.022799999999999997,0.1005,0.5371,-0.057699999999999994,2.1797999999999997,59.54,135.81,0.019799999999999998,0.0109
EVTC,1.02,1.11,0.022000000000000002,0.0245,0.0842,-0.09849999999999999,0.9390999999999999,55.22,38.18,0.019799999999999998,0.0059
EXEL,1.05,0.9,0.0208,0.0287,0.0348,-0.16829999999999998,0.4495,54.44,23.12,0.0158,0.0075
EXP,1.25,4.97,0.041100000000000005,0.0955,0.4022,-0.030899999999999997,1.7893000000000001,62.36,135.28,0.008,-0.0015
EXPD,0.78,2.14,0.0682,0.12390000000000001,0.21050000000000002,-0.0022,0.6990999999999999,74.47,108.76,0.0108,-0.0008
