Ticker,Beta,ATR,SMA20,SMA50,SMA200,52W High,52W Low,RSI,Price,from Open,Gap
STLD,1.44,1.88,0.04,0.1434,0.39990000000000003,-0.054299999999999994,2.1439,60.01,47.19,0.0004,-0.0038
STXB,,0.98,0.0327,0.1466,0.5333,-0.0588,1.5737,61.45,23.06,0.0231,0.0067
STZ,1.2,5.34,0.0521,0.0455,0.1898,-0.0326,1.2507,62.4,234.7,0.0102,0.0055000000000000005
SUI,0.54,3.93,0.0001,0.012199999999999999,0.031400000000000004,-0.054299999999999994,0.5642,51.69,149.13,-0.0166,0.0036
SWBI,0.92,1.05,0.0493,0.0216,0.0965,-0.2066,2.5648,55.68,18.7,0.0158,-0.0054
SWK,1.44,4.5,0.0668,0.09949999999999999,0.17989999999999998,-0.011699999999999999,1.8096,69.12,196.67,-0.0092,0.0064
SWKS,1.11,8.01,-0.009899999999999999,0.0106,0.1779,-0.1023,1.4759,49.7,175.79,0.0025,0.0038
SXT,0.95,2.0,-0.006,0.0149,0.198,-0.048799999999999996,1.0397,49.63,78.0,-0.0183,-0.0033
SYKE,0.94,1.35,0.037200000000000004,0.0608,0.25579999999999997,-0.0279,1.0167,61.58,44.61,0.015,-0.0048
TBBK,1.48,1.22,0.0706,0.2229,0.8922,-0.0375,6.0238,63.11,23.6,0.0194,0.003
TBK,1.08,3.32,0.0395,0.198,0.9036,-0.0362,3.2333,68.93,82.55,0.0166,-0.0143
TCS,1.33,1.35,0.0602,0.18059999999999998,1.0316,-0.0932,8.3636,56.92,17.51,0.0006,-0.0017000000000000001
TEL,1.38,3.42,-0.013999999999999999,0.0012,0.21309999999999998,-0.0504,1.6562999999999999,47.87,129.15,-0.0225,0.0018
TEN,2.74,0.68,-0.0229,0.0216,0.2143,-0.1425,4.0905000000000005,48.04,11.25,-0.015700000000000002,-0.0078000000000000005
TEVA,1.51,0.47,0.051399999999999994,0.0016,0.07980000000000001,-0.1338,0.7587999999999999,54.92,11.52,0.0060999999999999995,0.0034999999999999996
TFC,1.36,1.76,-0.0027,0.0723,0.3103,-0.0444,1.2948,55.25,58.54,0.005,-0.0182
TGNA,1.31,0.63,0.0915,0.19039999999999999,0.5047999999999999,-0.0077,1.1457,78.66,20.62,0.0068000000000000005,0.0039000000000000003
TGT,1.0,4.72,0.0394,0.006500000000000001,0.18989999999999999,-0.0621,1.08,58.56,187.55,0.0426,0.0016
THO,2.41,6.13,0.10619999999999999,0.1885,0.3592,-0.06280000000000001,3.4161,63.69,142.64,-0.008,0.0073
TIG,,0.78,-0.0055000000000000005,0.056100000000000004,0.1447,-0.0603,0.6990000000000001,52.36,16.82,-0.0322,0.0023
TLND,0.88,3.33,0.1418,0.2776,0.5494,-0.0258,2.5082,68.54,64.2,0.0049,-0.0058
TMDX,,5.14,0.1888,0.521,1.2966,-0.0644,2.9728,65.32,44.29,0.044800000000000006,0.0139
TME,,1.56,0.1424,0.1802,0.6784,0.048600000000000004,2.2993,67.45,30.42,0.06509999999999999,0.0014000000000000002
TMHC,1.79,1.51,0.0507,0.0737,0.2016,-0.0384,3.6807999999999996,55.42,29.91,0.016,0.0131
TOL,1.55,2.43,-0.0060999999999999995,0.044500000000000005,0.2223,-0.08199999999999999,3.0702999999999996,50.04,54.42,0.005699999999999999,0.0040999999999999995
TPB,0.57,2.39,0.0317,0.0478,0.41509999999999997,-0.1462,2.7012,54.59,52.15,0.0066,0.0043
TPC,1.45,0.94,0.01,0.0592,0.2984,-0.11359999999999999,3.2714,51.73,17.94,0.0147,-0.0034000000000000002
TPVG,1.9,0.38,-0.0024,0.0282,0.19820000000000002,-0.049800000000000004,4.218,51.24,14.5,0.0069,0.0034999999999999996
TPX,2.07,1.6,0.09880000000000001,0.2451,0.6189,-0.0152,6.1764,70.18,39.47,0.032400000000000005,-0.0003
TROW,1.19,4.41,0.0154,0.053899999999999997,0.2032,-0.0433,1.0828,56.27,171.85,0.001,-0.0012
TROX,2.68,1.05,-0.0364,0.0258,0.5429999999999999,-0.1559,3.5416000000000003,48.28,18.03,-0.0301,0.006
TRQ,2.16,1.04,0.085,0.2298,0.654,-0.0692,4.2938,61.7,16.94,-0.0059,-0.0064
TSCO,1.01,5.24,0.056100000000000004,0.0973,0.2003,-0.0069,1.4193,64.66,172.98,0.0187,0.003
TTC,0.77,2.3,0.0204,0.033,0.213,-0.0245,0.9731000000000001,56.33,102.96,-0.0194,0.0025
TTEC,0.83,3.46,0.08650000000000001,0.1363,0.5108,-0.0151,2.6165,65.45,94.54,0.035699999999999996,-0.006500000000000001
TU,0.72,0.38,0.0054,0.0007000000000000001,0.1061,-0.0453,0.5406,50.48,20.86,-0.0033,0.0019
TWI,2.49,0.78,0.18760000000000002,0.32189999999999996,1.4479,-0.0576,8.666699999999999,67.71,10.15,0.0263,0.0206
TWTR,0.87,3.96,-0.0567,0.0857,0.419,-0.17980000000000002,2.2064,48.52,66.23,-0.0131,0.0058
TX,1.33,1.72,0.08529999999999999,0.18309999999999998,0.6117,-0.0226,2.8707,65.36,37.12,0.0187,0.004699999999999999
TXG,,11.59,0.0548,0.0206,0.3308,-0.11869999999999999,2.6441000000000003,54.89,177.76,0.0415,0.0128
TXN,1.06,5.3,0.0181,0.0196,0.1677,-0.032,0.8540000000000001,53.11,175.98,0.0017000000000000001,0.0076
UBSI,1.41,1.38,0.023700000000000002,0.09369999999999999,0.34590000000000004,-0.041100000000000005,1.0285,60.65,39.9,0.0096,-0.009000000000000001
UCBI,1.34,1.18,0.033,0.0933,0.5043,-0.0229,1.3966999999999998,62.71,35.83,0.0557,-0.0418
UCTT,2.08,3.79,0.0742,0.17079999999999998,0.7265999999999999,-0.11259999999999999,3.4724,57.09,52.73,-0.0075,0.0126
UFCS,0.19,1.57,0.0786,0.1291,0.34659999999999996,-0.0222,0.8704000000000001,64.89,35.22,-0.0173,0.009000000000000001
UFPI,1.5,2.07,0.0803,0.1481,0.2506,-0.032799999999999996,1.4131,67.64,70.39,-0.0097,-0.0028000000000000004
UHAL,0.89,19.13,0.036699999999999997,0.1595,0.5082,-0.0255,1.7415,67.65,606.03,0.0087,-0.002
UHS,1.19,3.9,0.0373,0.0454,0.16699999999999998,-0.0406,1.1166,57.3,138.0,-0.0073,-0.0018
UIS,0.64,1.21,0.0034999999999999996,0.044800000000000006,0.6358,-0.0727,1.7679,51.37,25.88,-0.0513,-0.0018
UMH,1.09,0.56,0.0552,0.1535,0.3175,-0.0263,1.2121,65.96,19.09,-0.016,0.0021
UNFI,1.24,2.57,0.126,0.2883,0.7343000000000001,-0.1525,3.2343,60.99,35.06,0.056299999999999996,0.0024
UNH,0.75,7.47,0.0687,0.069,0.1281,-0.0064,0.9475,71.99,365.58,0.0101,-0.0004
UNM,1.76,1.04,0.0008,0.078,0.3469,-0.0808,1.9113,53.69,27.89,-0.011000000000000001,-0.0095
UPLD,0.95,2.32,0.0070999999999999995,0.0028000000000000004,0.1678,-0.06480000000000001,1.3436000000000001,51.06,48.63,0.0294,-0.0002
UPST,,13.77,0.9151,0.8398,0.9987999999999999,0.0042,4.5409,77.14,125.28,0.16,-0.0616
USLM,0.66,4.55,0.016399999999999998,0.08289999999999999,0.3992,-0.057699999999999994,1.3481999999999998,56.4,147.0,0.0176,0.0032
USNA,0.99,3.19,0.0353,0.12,0.23870000000000002,-0.013999999999999999,1.2981,62.24,101.14,0.0252,0.0017000000000000001
UTHR,0.46,5.89,0.022799999999999997,0.018500000000000003,0.2846,-0.060899999999999996,1.1893,56.72,170.11,-0.0009,-0.0005
UUUU,,0.68,0.1263,0.3009,1.3935,-0.1673,6.7324,59.15,6.52,-0.0046,-0.003
UVV,0.71,1.48,0.0974,0.1448,0.2894,0.013600000000000001,0.5948,73.13,59.07,0.0139,0.0012
VCEL,2.15,3.76,0.2866,0.34659999999999996,1.3154,0.0824,7.7729,73.22,59.48,0.11410000000000001,0.006
VGR,1.21,0.53,0.023399999999999997,0.0971,0.3053,-0.0451,0.7581,56.52,14.61,0.0195,0.0021
