Ticker,Beta,ATR,SMA20,SMA50,SMA200,52W High,52W Low,RSI,Price,from Open,Gap
CNOB,1.37,1.0,0.098,0.17809999999999998,0.49939999999999996,0.0023,1.9169999999999998,70.02,25.83,0.009399999999999999,0.0248
CNXC,,5.51,0.0632,0.0953,0.12179999999999999,-0.051500000000000004,0.5281,61.91,122.25,-0.004699999999999999,-0.0004
CODI,1.77,0.85,0.0316,0.10550000000000001,0.2683,-0.0341,1.2096,59.49,23.82,-0.0124,0.0054
COF,1.73,4.15,0.0665,0.1555,0.5445,0.0051,2.3605,69.89,127.7,0.0031,0.0108
COOP,1.61,1.69,0.0796,0.10679999999999999,0.5276,-0.0387,6.7332,63.16,33.33,0.0168,0.0031
CPE,3.53,2.73,0.6023,1.1147,2.3696,0.06,9.0605,85.09,38.23,0.0721,0.0582
CRAI,1.43,3.07,0.1553,0.1887,0.4551,0.0072,2.0128,70.14,66.16,0.025699999999999997,0.0111
CRL,1.1,9.96,-0.0351,0.0095,0.20629999999999998,-0.0987,1.8647999999999998,46.61,273.82,0.015700000000000002,0.0053
CRMT,1.4,5.87,0.0955,0.1859,0.4461,0.0298,3.1919,67.23,147.47,0.061399999999999996,0.01
CROX,1.73,4.14,-0.0447,0.0271,0.47130000000000005,-0.1045,7.9643,46.81,75.3,-0.0138,0.0158
CSOD,1.4,2.13,-0.037000000000000005,0.042,0.1883,-0.1389,1.1508,47.76,47.79,-0.0048,0.0070999999999999995
CSTR,1.15,0.55,0.0417,0.0764,0.3469,-0.0096,1.2137,61.35,16.47,0.011000000000000001,0.0194
CSV,0.8,1.03,-0.0175,0.011899999999999999,0.3379,-0.0757,1.5155,50.17,34.06,0.0143,0.0105
CSWC,1.23,0.68,0.0152,0.1195,0.3766,-0.0506,1.9796,60.84,21.59,-0.018600000000000002,0.012
CSWI,0.8,4.81,0.0087,0.0496,0.3973,-0.0316,1.5575999999999999,53.7,128.21,0.011699999999999999,0.0147
CTO,0.73,2.08,0.0973,0.18710000000000002,0.266,-0.0806,0.6537000000000001,67.27,54.0,-0.0235,0.0042
CTRN,1.67,5.29,0.053200000000000004,0.2329,1.3009,-0.1115,10.447799999999999,61.53,76.7,-0.0285,0.0227
CTVA,,1.47,0.0012,0.0553,0.33509999999999995,-0.049,1.2002,53.51,44.84,0.011000000000000001,0.011399999999999999
CUBI,1.54,1.05,0.0646,0.2278,0.9379000000000001,-0.0167,2.8067,69.34,28.48,0.0014000000000000002,0.0227
CVCO,1.22,8.49,0.0297,0.12140000000000001,0.1588,-0.0418,1.226,58.97,221.67,0.051699999999999996,0.008
CVLT,0.76,2.58,-0.0674,0.0092,0.3221,-0.1391,1.5668,45.2,62.27,0.020499999999999997,0.014499999999999999
CZNC,0.42,0.78,0.1107,0.1454,0.24280000000000002,-0.0064,0.5717,69.64,23.45,0.003,0.020099999999999996
CZR,3.21,5.44,0.0999,0.1745,0.6442,-0.049400000000000006,14.5,62.58,93.31,0.016200000000000003,0.011000000000000001
DAC,1.71,3.6,0.0454,0.2901,2.0188,-0.11220000000000001,14.788,59.1,39.47,0.0038,-0.0046
DAN,2.65,1.3,0.051399999999999994,0.1275,0.5185,-0.056600000000000004,4.7654000000000005,59.02,24.33,0.013300000000000001,0.024300000000000002
DAVA,,3.16,0.0060999999999999995,0.0639,0.36469999999999997,-0.046799999999999994,2.1878,55.19,86.74,0.0034000000000000002,0.0
DBX,,1.0,-0.0038,0.014199999999999999,0.0981,-0.0864,0.6137,52.41,23.48,0.0226,-0.0039000000000000003
DE,1.01,11.02,0.0664,0.1519,0.5239,-0.0371,2.2959,63.99,349.83,0.019,0.0158
DFIN,2.15,1.41,0.2023,0.37729999999999997,1.0192,-0.057800000000000004,5.945499999999999,73.02,28.06,0.0282,0.011899999999999999
DHI,1.62,3.3,0.0008,0.0559,0.13949999999999999,-0.064,2.0972,53.59,79.01,0.0421,0.013500000000000002
DIOD,1.09,3.94,-0.0311,0.0063,0.2668,-0.09369999999999999,1.4378,48.33,76.82,0.021,0.028999999999999998
DKNG,,4.7,-0.0383,0.059000000000000004,0.3147,-0.1752,4.6151,48.65,59.52,-0.038599999999999995,0.0
DLB,0.99,2.53,0.035,0.044000000000000004,0.2732,-0.0292,1.2059,59.69,98.56,0.009300000000000001,0.010700000000000001
DLTH,0.85,1.09,0.013999999999999999,0.1161,0.2957,-0.1703,4.0977,53.92,14.35,0.0084,0.0070999999999999995
DORM,0.83,3.85,0.07400000000000001,0.11320000000000001,0.23870000000000002,0.0033,1.3958000000000002,65.59,106.59,0.012199999999999999,0.0036
DRNA,1.09,1.9,0.0072,0.1013,0.2268,-0.0836,1.3319,53.36,27.4,-0.0087,0.021400000000000002
DT,,3.09,-0.0479,0.0638,0.2003,-0.12050000000000001,1.9199000000000002,50.19,49.93,0.018600000000000002,0.0187
EBTC,0.53,1.1,0.125,0.1745,0.33490000000000003,0.0063,0.67,72.6,32.19,0.0321,0.0091
ECHO,1.14,1.24,0.05,0.0548,0.1222,-0.0588,1.079,58.99,29.46,0.012,0.0129
ECOL,1.25,1.57,0.0711,0.10529999999999999,0.16190000000000002,-0.0723,0.6415000000000001,63.73,40.94,0.0349,0.015700000000000002
ECOM,0.89,1.46,-0.1039,0.056100000000000004,0.2967,-0.2398,4.0113,45.29,22.0,0.011000000000000001,0.0159
EDU,0.99,6.53,-0.0239,0.018799999999999997,0.1624,-0.0866,0.7885,49.71,182.44,0.0121,0.02
EFC,2.13,0.39,-0.0015,0.024300000000000002,0.18710000000000002,-0.059500000000000004,3.8815,52.48,15.82,-0.0088,0.0076
EFSC,1.36,1.46,0.1099,0.2028,0.41009999999999996,-0.012199999999999999,1.1249,73.55,46.11,0.0177,0.015
EGOV,0.31,0.73,0.0213,0.1481,0.40740000000000004,-0.0322,1.2085,66.48,34.21,-0.0038,0.0018
ELAN,,1.28,0.0219,0.0207,0.1306,-0.0868,1.0521,52.28,31.13,-0.0083,0.0149
ELF,2.06,1.15,0.0464,0.0819,0.2547,-0.0553,2.4011,58.07,25.78,0.023399999999999997,0.0092
ELY,2.13,1.43,-0.0131,0.0391,0.3699,-0.12240000000000001,5.021100000000001,52.5,28.6,0.0229,0.023399999999999997
EOLS,,1.51,0.192,0.6773,1.453,-0.2181,3.0632,59.71,11.58,-0.0461,-0.006500000000000001
EQH,,0.94,0.0723,0.133,0.35359999999999997,-0.0218,2.1021,66.75,30.68,0.0085,0.0154
EQT,1.36,1.16,0.0109,0.1008,0.2072,-0.0868,2.6694,53.98,17.98,-0.0344,0.0169
ERII,1.38,0.85,0.0391,0.1075,0.5769,-0.1199,1.6791999999999998,55.37,16.37,-0.0024,0.0098
ESGR,0.67,8.42,0.121,0.1548,0.3419,0.024300000000000002,1.5871000000000002,67.66,244.69,0.0383,0.015700000000000002
ESI,1.68,0.7,0.0382,0.032,0.3861,-0.047,2.4561,56.64,18.49,0.0104,0.0155
EVH,2.36,1.07,-0.0206,0.055099999999999996,0.4788,-0.145,4.46,51.05,19.11,0.0313,0.0109
EVR,1.71,5.28,0.0296,0.06280000000000001,0.5157,-0.045599999999999995,2.7026,56.63,123.11,0.0088,0.012199999999999999
EXK,1.61,0.56,-0.059800000000000006,0.049800000000000004,0.4434,-0.2113,4.5051,47.61,5.45,0.0111,-0.011000000000000001
EXP,1.29,4.44,0.0285,0.10300000000000001,0.3912,-0.0319,2.0147999999999997,59.45,126.11,0.0060999999999999995,0.016399999999999998
EXPD,0.77,2.25,0.028900000000000002,0.03,0.1061,-0.018500000000000003,0.8373,60.74,96.55,0.028900000000000002,0.0058
FBK,1.26,1.34,0.10339999999999999,0.1833,0.4997,-0.021400000000000002,2.1419,72.79,45.18,-0.0159,0.018600000000000002
FBMS,1.02,1.18,0.0658,0.0968,0.3772,-0.0003,1.2908000000000002,64.73,34.98,0.0183,0.0139
FCBC,0.64,0.97,0.1368,0.217,0.34020000000000006,0.0021,0.6543000000000001,76.87,28.47,0.0256,0.0176
FCNCA,1.2,27.37,0.053899999999999997,0.1773,0.6015999999999999,-0.0264,1.8226,62.84,779.27,0.0058,0.028999999999999998
FCX,2.27,2.02,0.0315,0.1466,0.8018000000000001,-0.1043,6.265599999999999,56.51,35.02,0.0373,0.032400000000000005
FDUS,,0.43,0.0702,0.12210000000000001,0.3661,-0.0305,2.4389,70.35,15.26,-0.0342,0.0174
FDX,1.32,7.54,0.0022,0.0109,0.1405,-0.1582,1.901,51.45,257.29,0.0202,0.0076
FFIN,0.94,1.56,0.068,0.1532,0.4081,-0.015600000000000001,1.2565,64.61,46.71,0.0165,0.0236
FHI,1.2,1.12,0.0662,0.0412,0.193,-0.0437,1.3916,58.99,29.99,0.0215,0.0248
FHN,1.54,0.62,0.0617,0.1543,0.4921,-0.0113,1.7272999999999998,63.24,17.1,0.0124,0.0349
FISV,0.92,3.35,0.0553,0.07400000000000001,0.1375,-0.0176,0.6284000000000001,64.56,119.69,0.0232,0.0124
FL,1.33,2.44,0.015600000000000001,0.11199999999999999,0.4164,-0.048600000000000004,1.9845,55.88,52.11,0.0089,0.0189
FLOW,1.93,1.97,0.098,0.1328,0.3926,-0.0002,3.1830000000000003,69.24,65.84,0.0359,0.016
FMNB,0.96,0.52,0.1133,0.1381,0.2768,-0.010700000000000001,0.6018,69.65,15.73,0.0315,0.009899999999999999
FN,1.08,2.75,-0.0138,0.0356,0.23079999999999998,-0.054400000000000004,0.9761,50.99,86.95,0.008,0.013300000000000001
FOUR,,5.46,-0.0371,0.026000000000000002,0.3679,-0.0897,1.5367,49.72,76.1,0.0008,-0.0206
FOX,,1.77,0.212,0.2743,0.3876,0.0207,1.0408,74.57,39.04,0.0436,0.0191
FPI,0.85,0.58,0.0774,0.2023,0.5992000000000001,-0.0216,1.5088,66.42,12.67,0.0385,0.0074
FRC,1.12,5.09,0.0212,0.07139999999999999,0.3179,-0.0735,1.3851,55.84,167.1,-0.0171,0.0218
FRG,1.97,1.9,-0.0184,0.0536,0.34130000000000005,-0.0655,5.1496,50.86,35.36,0.0141,0.0128
FSKR,,0.62,0.0333,0.0874,0.2087,-0.0737,0.6194,61.25,18.85,-0.0233,0.015300000000000001
FSV,,4.77,-0.013600000000000001,0.0421,0.1812,-0.0622,1.5854,50.1,148.35,-0.0332,0.0044
FTI,2.48,0.54,0.1483,0.11460000000000001,0.3997,-0.1638,1.6147,63.62,9.26,0.03,0.0345
FTNT,1.08,5.11,0.0101,0.0794,0.2384,-0.041299999999999996,1.3869999999999998,56.97,167.57,0.0113,0.0108
FUL,1.8,1.67,0.0146,0.0545,0.17739999999999997,-0.0262,1.4358000000000002,56.21,57.68,0.016,0.0223
GAIN,,0.29,0.0173,0.0956,0.1998,-0.0171,0.889,65.93,12.05,-0.0017000000000000001,0.0008
GBCI,1.03,1.89,0.1247,0.1946,0.4793,0.012199999999999999,1.2524,73.3,59.87,0.0282,0.0216
GBLI,0.53,0.75,0.041100000000000005,0.0425,0.1697,-0.13,0.7328,61.38,29.4,-0.0078000000000000005,0.0085
GCI,2.88,0.44,0.0096,0.23920000000000002,1.2534999999999998,-0.0901,7.492100000000001,56.65,5.35,0.005600000000000001,0.027000000000000003
GFF,1.96,0.98,0.0263,0.091,0.1991,-0.07919999999999999,1.7705000000000002,57.81,25.35,0.013600000000000001,0.0175
GFL,,1.47,0.043,0.0665,0.3527,-0.0632,1.6477000000000002,56.36,31.56,-0.0202,0.005600000000000001
GL,1.14,2.45,0.028399999999999998,0.0333,0.1396,-0.0196,0.7152,56.86,97.32,0.0197,0.0098
GLOG,1.41,0.26,0.1114,0.231,0.6775,-0.1015,1.6188,65.62,5.84,0.015700000000000002,-0.0052
GLUU,0.96,0.27,0.0358,0.2064,0.38189999999999996,-0.034,2.1431999999999998,68.87,12.51,0.004,0.0032
GLW,1.19,1.2,-0.008100000000000001,0.0084,0.13970000000000002,-0.0583,1.1479000000000001,48.87,37.46,0.0003,0.013300000000000001
GM,1.35,2.22,0.010700000000000001,0.0805,0.4824,-0.057800000000000004,2.7522,55.43,53.75,0.0219,0.0149
GMRE,0.79,0.39,0.015600000000000001,0.037200000000000004,0.0592,-0.1331,0.9599,56.07,13.68,0.0037,-0.0037
GNL,1.22,0.49,0.0031,0.050499999999999996,0.0964,-0.0722,1.081,55.64,18.25,-0.006500000000000001,0.009899999999999999
GNMK,2.97,1.48,0.014499999999999999,0.1697,0.3486,-0.1802,4.7389,57.01,19.34,0.042,-0.0005
GNRC,0.95,19.26,-0.0368,0.10869999999999999,0.5453,-0.1565,3.0666,49.8,307.03,-0.0097,0.0141
GNTX,1.11,1.0,-0.0044,0.0043,0.18530000000000002,-0.0649,0.8120999999999999,49.93,35.3,0.0229,-0.0032
GOOD,1.02,0.55,0.031,0.0616,0.0787,-0.0415,1.5731,63.89,19.53,-0.0096,0.005600000000000001
GOOG,,58.38,0.0129,0.0999,0.2768,-0.020499999999999997,1.0804,61.04,2108.54,0.0171,0.011699999999999999
GOOGL,1.0,60.26,0.0128,0.09880000000000001,0.2729,-0.022400000000000003,1.0786,60.68,2097.07,0.0174,0.0134
GTN,2.01,0.76,0.0458,0.0886,0.2437,-0.057300000000000004,1.2931,58.78,19.56,0.021400000000000002,0.0143
GTS,0.73,1.14,0.1363,0.1705,0.3196,0.028300000000000002,1.9825,70.79,27.23,0.0326,0.0131
GTYH,0.26,0.54,0.0074,0.14429999999999998,0.8144,-0.07490000000000001,2.5463,55.34,7.66,-0.038900000000000004,0.0218
GWPH,2.01,4.7,0.0033,0.2938,0.6746,-0.0118,2.1618,77.51,214.94,0.001,0.0026
GWRS,0.57,0.71,-0.0207,0.0279,0.33140000000000003,-0.0675,0.98,49.29,16.85,0.0066,0.0182
HAS,0.97,2.87,0.025099999999999997,0.0075,0.1273,-0.0637,1.2934999999999999,54.61,94.79,0.0197,0.0078000000000000005
HCA,1.66,5.26,0.0454,0.0791,0.3306,0.0149,2.1468000000000003,64.72,183.71,0.0336,0.0079
HCI,0.65,3.6,0.12619999999999998,0.20829999999999999,0.34149999999999997,-0.1375,1.1829,65.63,69.0,-0.0269,-0.0001
HDB,,2.42,0.0085,0.0771,0.40299999999999997,-0.0286,1.7892,57.04,82.28,0.0013,0.0103
HHR,,1.54,-0.008100000000000001,0.0519,0.3235,-0.1217,1.6735,50.46,32.75,-0.0808,0.0076
HI,1.56,1.66,0.0872,0.1475,0.47509999999999997,0.0174,2.6598,68.08,49.81,0.0302,0.02
HIBB,1.74,3.82,-0.0818,0.0255,0.495,-0.18030000000000002,6.9127,43.11,58.0,0.0174,-0.0557
HII,0.98,5.43,0.0516,0.0891,0.1164,-0.1432,0.3604,61.42,185.61,0.025699999999999997,0.0089
HLNE,0.88,4.29,-0.0509,0.0149,0.1572,-0.1373,1.3187,45.44,84.1,-0.0088,0.0098
HOME,2.54,2.07,-0.0195,0.1011,0.5613,-0.1465,19.3833,50.38,24.46,-0.0060999999999999995,0.0123
HOOK,,0.65,0.001,0.0222,0.09910000000000001,-0.12869999999999998,1.0552,51.89,11.92,0.0232,0.0087
HQY,1.45,4.34,-0.0341,0.005,0.24989999999999998,-0.1485,1.3099,47.6,79.46,0.0326,0.0192
HRB,0.75,0.66,0.026099999999999998,0.12619999999999998,0.2022,-0.067,0.7635,62.54,19.91,0.011699999999999999,0.0051
HRC,0.61,2.85,-0.0143,0.0253,0.0645,-0.11470000000000001,0.4411,50.2,104.18,0.028900000000000002,0.006999999999999999
HSY,0.32,3.09,0.013600000000000001,0.0101,0.0466,-0.0622,0.3686,57.22,150.38,0.0252,0.0040999999999999995
HTBK,1.18,0.34,0.051699999999999996,0.061799999999999994,0.2415,-0.0398,0.6374,59.33,9.89,0.018500000000000003,0.0146
HTGC,,0.43,-0.0178,0.0208,0.23829999999999998,-0.0711,1.8566999999999998,47.1,15.41,-0.0271,-0.0246
HUBS,1.72,28.14,-0.0545,0.06860000000000001,0.4391,-0.16260000000000002,4.0473,47.27,458.47,-0.0127,0.0073
HVT,1.59,2.19,0.022000000000000002,0.1011,0.5647,-0.0783,2.9128,55.75,35.89,0.011000000000000001,0.0003
HWKN,0.88,1.31,0.047,0.1367,0.2848,-0.0197,1.4124,61.23,32.35,0.0183,0.0325
HZNP,1.09,4.85,0.0,0.0983,0.25429999999999997,-0.0817,2.7232,53.01,88.65,0.0131,0.0152
IAC,1.71,10.93,-0.059800000000000006,0.0762,0.6264,-0.115,5.6164,48.83,235.4,0.0161,0.0173
IBEX,,1.25,-0.0011,0.054000000000000006,0.217,-0.12990000000000002,1.2762,51.35,21.1,0.0263,0.009300000000000001
ICE,0.71,2.77,0.022400000000000003,0.013500000000000002,0.11900000000000001,-0.034,0.8103,56.86,114.97,0.0262,0.008199999999999999
ICHR,2.3,3.18,-0.0213,0.1003,0.4449,-0.10369999999999999,2.1352,50.94,42.89,0.0137,0.0168
ICL,,0.16,0.022799999999999997,0.0817,0.4296,-0.0329,1.194,59.63,5.88,0.0155,0.0087
IDA,0.47,1.94,0.0315,0.0070999999999999995,0.009300000000000001,-0.1634,0.3054,57.03,90.14,0.024900000000000002,0.0079
IESC,1.38,2.25,0.0932,0.0909,0.498,0.0184,2.7895999999999996,63.34,52.03,0.04190000000000001,0.015700000000000002
IHC,0.8,1.36,0.0527,0.0336,0.1326,-0.042300000000000004,0.8905,59.67,41.59,0.0458,0.0045000000000000005
IIIN,1.78,1.47,0.09380000000000001,0.2237,0.5700999999999999,-0.0248,2.5062,67.93,32.98,0.0104,0.0213
IIIV,,1.45,-0.027200000000000002,0.0189,0.1491,-0.0965,1.4912,49.47,32.41,0.0103,-0.0025
IMGN,1.46,0.66,0.0222,0.1474,0.6159,-0.17739999999999997,3.5897,54.59,8.95,0.048,0.0215
IMKTA,0.58,1.96,0.1186,0.2462,0.40619999999999995,-0.0181,0.8156,83.62,58.48,0.0009,0.0046
INFY,0.91,0.43,0.0304,0.0363,0.3036,-0.0416,1.7041,57.6,18.28,0.0016,0.0044
INMD,,4.52,-0.0311,0.1222,0.622,-0.1315,4.1423000000000005,50.98,67.57,-0.012,0.0072
INN,2.48,0.52,0.0317,0.1067,0.4365,-0.0599,3.3966000000000003,57.24,10.2,-0.0239,0.0165
INOV,0.57,1.07,-0.019799999999999998,0.0625,0.135,-0.1144,0.9014,52.08,25.46,-0.0031,0.013500000000000002
INSP,,14.15,-0.0729,0.0006,0.4526,-0.16,4.228,43.93,211.89,-0.0236,0.0074
IR,1.56,1.59,0.1013,0.0998,0.3071,0.011699999999999999,1.9095,68.27,49.49,0.0393,0.011899999999999999
IRT,0.92,0.37,0.0005,0.037200000000000004,0.16140000000000002,-0.0319,1.0816,54.71,14.28,-0.0007000000000000001,0.0078000000000000005
ITIC,0.96,4.54,-0.001,0.039,0.1843,-0.10679999999999999,0.7989,53.87,159.8,-0.0128,0.015600000000000001
ITMR,,1.35,-0.0212,0.0338,0.1285,-0.1734,2.0652,49.48,23.97,-0.0066,0.0012
JAZZ,1.09,6.71,0.004699999999999999,0.013600000000000001,0.1889,-0.07780000000000001,0.8963,51.36,164.75,0.0068000000000000005,0.0199
JBHT,1.03,4.35,0.059000000000000004,0.0786,0.1699,-0.0070999999999999995,1.0671,65.71,155.63,0.0366,0.005699999999999999
JEF,1.5,0.97,0.0691,0.15839999999999999,0.49700000000000005,-0.018799999999999997,1.7259,65.86,30.53,0.0043,0.0225
JELD,2.57,1.71,-0.0187,0.0176,0.2375,-0.1127,3.5743,49.31,27.72,0.0528,0.0225
JOUT,0.89,5.57,0.086,0.14679999999999999,0.4347,0.0139,1.7612999999999999,67.1,134.64,0.0462,0.0068000000000000005
JW-A,0.8,1.54,0.0104,0.07919999999999999,0.3624,-0.0463,0.7656999999999999,58.11,52.97,0.0336,0.0059
JYNT,1.11,3.35,0.128,0.3332,1.001,-0.1182,4.7484,65.1,44.09,-0.0375,0.0287
KFRC,1.45,1.87,0.0724,0.1505,0.4171,-0.0431,1.5549000000000002,67.99,52.63,0.003,0.0085
KHC,1.11,1.15,0.046799999999999994,0.0925,0.1449,-0.0349,0.8934000000000001,61.73,37.85,0.0075,0.0097
KIDS,0.67,3.22,-0.09449999999999999,0.0009,0.024399999999999998,-0.1684,0.4825,41.09,47.75,-0.0219,-0.0018
KKR,1.41,1.28,0.0113,0.1005,0.2746,-0.048499999999999995,2.0161000000000002,62.49,46.9,-0.0021,0.0066
KLAC,1.26,15.51,-0.0557,0.0040999999999999995,0.2921,-0.1354,1.6850999999999998,45.95,295.87,0.0109,0.0176
KLIC,1.18,2.84,-0.0727,0.095,0.5185,-0.1606,1.6083,47.32,44.11,-0.0331,0.0199
KLR,,1.83,0.0021,0.2655,1.0427,-0.1848,3.4526,54.34,16.92,-0.009899999999999999,0.0
KMPR,0.8,2.2,0.046900000000000004,0.0418,0.078,-0.08070000000000001,0.46399999999999997,59.89,78.78,0.0202,0.0113
KMX,1.66,3.75,0.0052,0.08650000000000001,0.23079999999999998,-0.0418,2.2775,57.48,123.2,0.0087,0.015300000000000001
KNX,1.35,1.4,0.0489,0.0583,0.0739,-0.0447,0.6456000000000001,62.91,45.32,0.0103,0.0083
LAD,1.8,19.52,0.0042,0.1133,0.48719999999999997,-0.0437,5.7359,55.97,375.46,0.027200000000000002,0.021099999999999997
LAND,0.68,0.71,0.01,0.1175,0.18600000000000003,-0.051699999999999996,0.9074,57.39,18.33,-0.0097,0.0027
LB,1.74,2.79,0.0917,0.2144,0.7467,-0.0338,5.96,67.52,55.68,0.0192,0.0102
LBRDK,,4.78,0.0216,0.0073,0.061799999999999994,-0.0765,0.7702,54.75,152.59,0.0167,0.0059
LDL,3.06,2.43,0.0897,0.1539,0.6969,-0.10289999999999999,6.876799999999999,60.85,37.73,0.0032,0.0184
LE,2.66,2.39,-0.0443,0.0852,0.7927,-0.12,6.4074,48.59,30.0,-0.0394,0.011699999999999999
LEA,1.61,5.96,0.077,0.08990000000000001,0.33630000000000004,0.015600000000000001,1.7962,63.47,176.72,0.0493,0.016
LGIH,1.42,6.16,0.0732,0.1309,0.1582,-0.059000000000000004,2.7920999999999996,63.25,125.14,0.0232,0.0048
LH,1.04,7.79,0.0016,0.0562,0.20629999999999998,-0.057999999999999996,1.426,53.25,237.8,0.0001,0.012199999999999999
LLY,0.27,5.14,0.0171,0.0757,0.2787,-0.0508,0.7676000000000001,59.12,206.92,0.0282,0.0034999999999999996
LMAT,1.33,2.76,-0.0392,0.0313,0.3481,-0.14859999999999998,1.4941,46.28,46.79,-0.0064,0.0058
LMRK,1.05,0.44,-0.0014000000000000002,0.0335,0.1726,-0.1696,0.7645000000000001,50.15,12.44,-0.0258,0.0095
LOB,1.4,3.03,0.0672,0.1082,0.6943,-0.0978,5.9934,56.78,52.94,-0.028300000000000002,0.0233
LOPE,0.61,3.29,-0.018600000000000002,0.0644,0.1168,-0.0892,0.7506999999999999,51.55,101.35,0.0016,0.0033
LPLA,1.33,4.56,0.0255,0.1277,0.4682,-0.028999999999999998,3.1862,62.51,134.0,0.0046,0.013500000000000002
LPX,1.82,1.97,0.07440000000000001,0.1745,0.46759999999999996,-0.031400000000000004,2.734,64.1,48.43,0.03,0.0184
LRCX,1.32,30.04,-0.0245,0.0281,0.36,-0.0926,2.0196,49.01,547.7,0.005,0.030600000000000002
LSI,0.33,2.25,-0.016399999999999998,0.0097,0.129,-0.056799999999999996,0.8331999999999999,47.76,82.26,0.0048,0.0024
LUNA,1.13,0.62,-0.0632,0.0137,0.4403,-0.1346,1.4711,44.51,11.12,-0.0045000000000000005,0.0054
MAT,1.51,0.78,0.0758,0.1175,0.5202,-0.015600000000000001,2.1792,68.8,20.76,0.0282,0.006500000000000001
MATW,1.2,1.32,0.1368,0.2278,0.5766,0.0316,1.3233000000000001,79.92,39.52,0.0332,0.0181
MATX,1.0,2.97,0.045,0.12890000000000001,0.534,-0.0681,2.1019,58.96,73.67,0.0174,0.0129
MAX,,4.4,-0.056600000000000004,0.0737,0.18460000000000001,-0.14529999999999998,1.4213999999999998,48.74,52.35,0.0017000000000000001,0.0165
MBIN,1.12,1.45,0.1575,0.242,0.6713,0.020099999999999996,2.156,80.0,39.04,0.053399999999999996,0.0049
MCF,2.93,0.44,0.162,0.5528,1.2722,-0.0332,5.238099999999999,69.18,5.24,-0.031400000000000004,0.050499999999999996
MCFE,,1.19,0.034300000000000004,0.1009,0.1778,-0.052300000000000006,0.4318,57.41,21.19,0.005699999999999999,-0.0089
MCFT,2.27,1.75,0.0269,0.0483,0.3034,-0.1101,4.7898000000000005,54.81,28.37,0.0216,0.014199999999999999
MCY,0.45,1.52,0.0909,0.1495,0.3693,0.018600000000000002,0.875,74.44,62.72,0.029900000000000003,0.008100000000000001
MDC,1.47,2.48,0.025699999999999997,0.1091,0.297,-0.0358,2.7618,57.71,54.86,0.0518,0.012
MDP,2.33,2.01,0.3084,0.5113,1.0092,-0.012199999999999999,2.4046000000000003,76.89,34.08,0.0574,0.0037
MED,1.5,13.14,-0.0698,0.0414,0.3776,-0.12990000000000002,3.9594,45.26,243.16,0.0088,0.0054
MEDP,1.38,6.76,-0.0172,0.0667,0.2898,-0.1105,1.6828999999999998,51.89,157.54,-0.018500000000000003,0.013600000000000001
MEG,,3.48,-0.0473,0.0334,0.3236,-0.20739999999999997,1.493,45.46,40.91,-0.0755,0.0064
MEI,1.22,1.26,0.07490000000000001,0.0753,0.27399999999999997,-0.0128,0.9559000000000001,65.53,42.56,0.032,0.016
MERC,1.96,0.83,0.11199999999999999,0.2615,0.7191,-0.07980000000000001,1.6586,68.89,15.34,0.0344,-0.0007000000000000001
MET,1.35,1.64,0.0584,0.1527,0.3995,-0.008100000000000001,1.6131,68.2,59.71,0.011200000000000002,0.0072
MFC,1.39,0.52,0.0705,0.11699999999999999,0.3458,0.0149,1.4547999999999999,69.27,21.16,0.0317,0.0089
MGPI,1.51,3.7,-0.0194,0.12359999999999999,0.4775,-0.1024,1.9843000000000002,53.14,64.58,0.0391,0.010700000000000001
MHK,1.55,7.05,0.1015,0.2054,0.6186,0.0014000000000000002,2.287,67.71,186.11,0.0418,0.0168
MHO,2.03,2.77,-0.0027,0.0556,0.2045,-0.09449999999999999,4.4272,53.4,52.21,0.0382,0.0195
MKL,0.69,29.47,0.0073,0.06,0.1012,-0.11449999999999999,0.5578,57.83,1106.84,-0.0033,0.0092
MLI,1.22,1.35,0.0668,0.1066,0.326,-0.0245,1.4726,61.51,41.49,0.022400000000000003,0.0196
MLM,0.69,11.7,0.0127,0.0757,0.3175,-0.0672,1.4413999999999998,54.88,329.79,-0.0155,0.016
MMM,0.95,3.81,0.0166,0.0351,0.0891,-0.0345,0.5854,58.83,180.8,0.0132,0.0046
MMS,0.82,2.01,0.0225,0.078,0.149,-0.0031,0.8197,61.42,84.47,0.011699999999999999,0.0189
MNR,0.8,0.4,-0.0019,0.0177,0.1777,-0.0461,1.114,53.48,17.8,0.005600000000000001,0.0109
MODN,0.99,1.91,0.0271,0.111,0.1885,-0.1079,1.8666999999999998,57.7,43.0,0.0258,0.016200000000000003
MOH,0.72,7.76,0.0197,0.0084,0.115,-0.1101,1.1347,52.42,219.55,0.0356,0.0091
MORF,,7.38,0.5911,0.8967,1.3957,-0.2468,6.0758,70.18,70.05,-0.0028000000000000004,0.0168
MORN,1.07,7.09,-0.0021,0.0184,0.27699999999999997,-0.0746,1.307,53.23,236.67,0.038,0.0028000000000000004
MOS,1.81,1.88,0.02,0.09939999999999999,0.5398,-0.0951,3.6262,53.77,30.07,-0.0013,0.0183
MP,,5.41,-0.0297,0.0989,0.9123,-0.2447,2.998,49.58,39.1,-0.0754,0.0325
MSFT,0.81,5.67,-0.0278,0.008100000000000001,0.087,-0.059000000000000004,0.7476999999999999,47.21,231.6,0.0092,0.012199999999999999
